image,NLBPresent
DSC02184_0,1
DSC02184_1,1
DSC02184_2,1
DSC02184_3,1
DSC02185_0,1
DSC02185_1,0
DSC02185_2,1
DSC02185_3,1
DSC02186_0,1
DSC02186_1,1
DSC02186_2,0
DSC02186_3,1
DSC02187_0,0
DSC02187_1,1
DSC02187_2,1
DSC02187_3,1
DSC02188_0,0
DSC02188_1,1
DSC02188_2,1
DSC02188_3,1
DSC02189_0,1
DSC02189_1,0
DSC02189_2,0
DSC02189_3,1
DSC02190_0,1
DSC02190_1,1
DSC02190_2,1
DSC02190_3,1
DSC02191_0,1
DSC02191_1,1
DSC02191_2,0
DSC02191_3,1
DSC02192_0,1
DSC02192_1,1
DSC02192_2,1
DSC02192_3,1
DSC02193_0,1
DSC02193_1,1
DSC02193_2,0
DSC02193_3,1
DSC02194_0,1
DSC02194_1,1
DSC02194_2,1
DSC02194_3,0
DSC02195_0,1
DSC02195_1,1
DSC02195_2,1
DSC02195_3,1
DSC02196_0,1
DSC02196_1,1
DSC02196_2,1
DSC02196_3,1
DSC02197_0,1
DSC02197_1,1
DSC02197_2,1
DSC02197_3,1
DSC02198_0,0
DSC02198_1,0
DSC02198_2,1
DSC02198_3,1
DSC02199_0,0
DSC02199_1,0
DSC02199_2,0
DSC02199_3,0
DSC02200_0,1
DSC02200_1,1
DSC02200_2,1
DSC02200_3,1
DSC02201_0,1
DSC02201_1,1
DSC02201_2,1
DSC02201_3,1
DSC02202_0,1
DSC02202_1,1
DSC02202_2,1
DSC02202_3,1
DSC02203_0,1
DSC02203_1,1
DSC02203_2,1
DSC02203_3,1
DSC02204_0,1
DSC02204_1,1
DSC02204_2,1
DSC02204_3,1
DSC02205_0,1
DSC02205_1,1
DSC02205_2,1
DSC02205_3,1
DSC02206_0,1
DSC02206_1,1
DSC02206_2,1
DSC02206_3,1
DSC02207_0,1
DSC02207_1,1
DSC02207_2,1
DSC02207_3,1
DSC02208_0,1
DSC02208_1,1
DSC02208_2,1
DSC02208_3,1
DSC02209_0,1
DSC02209_1,1
DSC02209_2,1
DSC02209_3,1
DSC02210_0,1
DSC02210_1,1
DSC02210_2,1
DSC02210_3,1
DSC02211_0,1
DSC02211_1,1
DSC02211_2,1
DSC02211_3,1
DSC02212_0,1
DSC02212_1,1
DSC02212_2,1
DSC02212_3,1
DSC02213_0,1
DSC02213_1,1
DSC02213_2,1
DSC02213_3,1
DSC02214_0,1
DSC02214_1,1
DSC02214_2,1
DSC02214_3,1
DSC02215_0,1
DSC02215_1,1
DSC02215_2,1
DSC02215_3,1
DSC02216_0,1
DSC02216_1,1
DSC02216_2,1
DSC02216_3,1
DSC02217_0,1
DSC02217_1,1
DSC02217_2,1
DSC02217_3,1
DSC02218_0,1
DSC02218_1,1
DSC02218_2,1
DSC02218_3,0
DSC02219_0,1
DSC02219_1,1
DSC02219_2,1
DSC02219_3,1
DSC02220_0,1
DSC02220_1,1
DSC02220_2,1
DSC02220_3,1
DSC02221_0,1
DSC02221_1,1
DSC02221_2,1
DSC02221_3,1
DSC02222_0,0
DSC02222_1,1
DSC02222_2,1
DSC02222_3,1
DSC02223_0,0
DSC02223_1,1
DSC02223_2,1
DSC02223_3,0
DSC02224_0,1
DSC02224_1,0
DSC02224_2,1
DSC02224_3,1
DSC02225_0,1
DSC02225_1,1
DSC02225_2,1
DSC02225_3,1
DSC02226_0,1
DSC02226_1,1
DSC02226_2,1
DSC02226_3,1
DSC02227_0,1
DSC02227_1,1
DSC02227_2,1
DSC02227_3,1
DSC02228_0,1
DSC02228_1,0
DSC02228_2,1
DSC02228_3,0
DSC02229_0,1
DSC02229_1,1
DSC02229_2,1
DSC02229_3,0
DSC02230_0,1
DSC02230_1,1
DSC02230_2,1
DSC02230_3,0
DSC02231_0,1
DSC02231_1,1
DSC02231_2,0
DSC02231_3,1
DSC02232_0,1
DSC02232_1,1
DSC02232_2,0
DSC02232_3,1
DSC02233_0,1
DSC02233_1,1
DSC02233_2,1
DSC02233_3,1
DSC02234_0,1
DSC02234_1,1
DSC02234_2,1
DSC02234_3,1
DSC02235_0,1
DSC02235_1,1
DSC02235_2,1
DSC02235_3,1
DSC02236_0,1
DSC02236_1,1
DSC02236_2,1
DSC02236_3,1
DSC02237_0,1
DSC02237_1,1
DSC02237_2,1
DSC02237_3,1
DSC02238_0,1
DSC02238_1,1
DSC02238_2,1
DSC02238_3,1
DSC02239_0,1
DSC02239_1,1
DSC02239_2,1
DSC02239_3,1
DSC02240_0,1
DSC02240_1,1
DSC02240_2,1
DSC02240_3,1
DSC02241_0,0
DSC02241_1,1
DSC02241_2,1
DSC02241_3,1
DSC02242_0,1
DSC02242_1,1
DSC02242_2,1
DSC02242_3,1
DSC02243_0,1
DSC02243_1,1
DSC02243_2,1
DSC02243_3,1
DSC02244_0,1
DSC02244_1,1
DSC02244_2,1
DSC02244_3,1
DSC02245_0,1
DSC02245_1,1
DSC02245_2,1
DSC02245_3,1
DSC02246_0,1
DSC02246_1,0
DSC02246_2,1
DSC02246_3,1
DSC02247_0,1
DSC02247_1,1
DSC02247_2,1
DSC02247_3,1
DSC02248_0,1
DSC02248_1,1
DSC02248_2,0
DSC02248_3,1
DSC02249_0,1
DSC02249_1,1
DSC02249_2,1
DSC02249_3,1
DSC02250_0,0
DSC02250_1,1
DSC02250_2,1
DSC02250_3,0
DSC02251_0,0
DSC02251_1,1
DSC02251_2,1
DSC02251_3,0
DSC02252_0,1
DSC02252_1,0
DSC02252_2,1
DSC02252_3,1
DSC02253_0,1
DSC02253_1,1
DSC02253_2,1
DSC02253_3,1
DSC02254_0,1
DSC02254_1,1
DSC02254_2,1
DSC02254_3,1
DSC02255_0,1
DSC02255_1,1
DSC02255_2,1
DSC02255_3,1
DSC02256_0,1
DSC02256_1,1
DSC02256_2,1
DSC02256_3,1
DSC02257_0,1
DSC02257_1,0
DSC02257_2,1
DSC02257_3,1
DSC02258_0,1
DSC02258_1,1
DSC02258_2,1
DSC02258_3,1
DSC02259_0,1
DSC02259_1,1
DSC02259_2,1
DSC02259_3,1
DSC02260_0,1
DSC02260_1,1
DSC02260_2,1
DSC02260_3,1
DSC02261_0,0
DSC02261_1,1
DSC02261_2,1
DSC02261_3,1
DSC02262_0,1
DSC02262_1,0
DSC02262_2,0
DSC02262_3,1
DSC02263_0,1
DSC02263_1,1
DSC02263_2,1
DSC02263_3,1
DSC02264_0,1
DSC02264_1,1
DSC02264_2,1
DSC02264_3,1
DSC02265_0,1
DSC02265_1,1
DSC02265_2,1
DSC02265_3,0
DSC02266_0,1
DSC02266_1,0
DSC02266_2,1
DSC02266_3,1
DSC02267_0,1
DSC02267_1,1
DSC02267_2,1
DSC02267_3,1
DSC02268_0,1
DSC02268_1,1
DSC02268_2,1
DSC02268_3,1
DSC02269_0,1
DSC02269_1,1
DSC02269_2,1
DSC02269_3,1
DSC02270_0,1
DSC02270_1,1
DSC02270_2,1
DSC02270_3,1
DSC02271_0,1
DSC02271_1,1
DSC02271_2,1
DSC02271_3,1
DSC02272_0,1
DSC02272_1,1
DSC02272_2,0
DSC02272_3,1
DSC02273_0,1
DSC02273_1,1
DSC02273_2,1
DSC02273_3,1
DSC02274_0,1
DSC02274_1,1
DSC02274_2,1
DSC02274_3,1
DSC02275_0,1
DSC02275_1,1
DSC02275_2,1
DSC02275_3,1
DSC02276_0,1
DSC02276_1,1
DSC02276_2,1
DSC02276_3,1
DSC02277_0,0
DSC02277_1,1
DSC02277_2,1
DSC02277_3,1
DSC02278_0,1
DSC02278_1,1
DSC02278_2,1
DSC02278_3,1
DSC02279_0,1
DSC02279_1,1
DSC02279_2,1
DSC02279_3,1
DSC02280_0,1
DSC02280_1,1
DSC02280_2,1
DSC02280_3,1
DSC02281_0,1
DSC02281_1,1
DSC02281_2,1
DSC02281_3,0
DSC02282_0,1
DSC02282_1,1
DSC02282_2,1
DSC02282_3,1
DSC02283_0,1
DSC02283_1,1
DSC02283_2,1
DSC02283_3,1
DSC02284_0,1
DSC02284_1,1
DSC02284_2,0
DSC02284_3,0
DSC02285_0,1
DSC02285_1,1
DSC02285_2,1
DSC02285_3,1
DSC02286_0,1
DSC02286_1,1
DSC02286_2,1
DSC02286_3,1
DSC02287_0,1
DSC02287_1,1
DSC02287_2,1
DSC02287_3,1
DSC02288_0,1
DSC02288_1,1
DSC02288_2,1
DSC02288_3,1
DSC02289_0,1
DSC02289_1,1
DSC02289_2,1
DSC02289_3,1
DSC02290_0,1
DSC02290_1,1
DSC02290_2,1
DSC02290_3,1
DSC02291_0,1
DSC02291_1,1
DSC02291_2,1
DSC02291_3,1
DSC02292_0,1
DSC02292_1,1
DSC02292_2,0
DSC02292_3,1
DSC02293_0,1
DSC02293_1,1
DSC02293_2,1
DSC02293_3,1
DSC02294_0,0
DSC02294_1,0
DSC02294_2,1
DSC02294_3,1
DSC02295_0,1
DSC02295_1,1
DSC02295_2,1
DSC02295_3,1
DSC02296_0,0
DSC02296_1,1
DSC02296_2,1
DSC02296_3,0
DSC02297_0,0
DSC02297_1,1
DSC02297_2,0
DSC02297_3,1
DSC02298_0,1
DSC02298_1,1
DSC02298_2,1
DSC02298_3,1
DSC02299_0,1
DSC02299_1,1
DSC02299_2,1
DSC02299_3,1
DSC02300_0,1
DSC02300_1,1
DSC02300_2,1
DSC02300_3,1
DSC02301_0,1
DSC02301_1,1
DSC02301_2,1
DSC02301_3,1
DSC02302_0,1
DSC02302_1,0
DSC02302_2,1
DSC02302_3,1
DSC02303_0,1
DSC02303_1,0
DSC02303_2,1
DSC02303_3,1
DSC02304_0,1
DSC02304_1,0
DSC02304_2,1
DSC02304_3,0
DSC02305_0,1
DSC02305_1,1
DSC02305_2,0
DSC02305_3,1
DSC02306_0,1
DSC02306_1,1
DSC02306_2,1
DSC02306_3,1
DSC02307_0,1
DSC02307_1,1
DSC02307_2,1
DSC02307_3,1
DSC02308_0,0
DSC02308_1,1
DSC02308_2,1
DSC02308_3,1
DSC02309_0,0
DSC02309_1,1
DSC02309_2,1
DSC02309_3,0
DSC02310_0,1
DSC02310_1,0
DSC02310_2,1
DSC02310_3,1
DSC02311_0,1
DSC02311_1,1
DSC02311_2,1
DSC02311_3,1
DSC02312_0,1
DSC02312_1,1
DSC02312_2,1
DSC02312_3,1
DSC02313_0,1
DSC02313_1,1
DSC02313_2,1
DSC02313_3,1
DSC02314_0,1
DSC02314_1,1
DSC02314_2,1
DSC02314_3,1
DSC02315_0,1
DSC02315_1,1
DSC02315_2,1
DSC02315_3,1
DSC02316_0,0
DSC02316_1,1
DSC02316_2,1
DSC02316_3,1
DSC02317_0,1
DSC02317_1,1
DSC02317_2,0
DSC02317_3,1
DSC02318_0,0
DSC02318_1,0
DSC02318_2,1
DSC02318_3,1
DSC02319_0,0
DSC02319_1,1
DSC02319_2,0
DSC02319_3,0
DSC02320_0,0
DSC02320_1,1
DSC02320_2,1
DSC02320_3,1
DSC02321_0,0
DSC02321_1,0
DSC02321_2,1
DSC02321_3,1
DSC02322_0,1
DSC02322_1,1
DSC02322_2,1
DSC02322_3,1
DSC02323_0,1
DSC02323_1,0
DSC02323_2,1
DSC02323_3,1
DSC02324_0,1
DSC02324_1,1
DSC02324_2,1
DSC02324_3,1
DSC02325_0,1
DSC02325_1,0
DSC02325_2,1
DSC02325_3,1
DSC02326_0,1
DSC02326_1,1
DSC02326_2,1
DSC02326_3,1
DSC02327_0,1
DSC02327_1,1
DSC02327_2,1
DSC02327_3,1
DSC02328_0,0
DSC02328_1,0
DSC02328_2,0
DSC02328_3,0
DSC02329_0,0
DSC02329_1,1
DSC02329_2,0
DSC02329_3,1
DSC02330_0,1
DSC02330_1,0
DSC02330_2,1
DSC02330_3,0
DSC02331_0,0
DSC02331_1,1
DSC02331_2,1
DSC02331_3,1
DSC02332_0,0
DSC02332_1,1
DSC02332_2,0
DSC02332_3,1
DSC02333_0,1
DSC02333_1,1
DSC02333_2,1
DSC02333_3,1
DSC02334_0,1
DSC02334_1,1
DSC02334_2,0
DSC02334_3,1
DSC02335_0,1
DSC02335_1,1
DSC02335_2,1
DSC02335_3,1
DSC02336_0,0
DSC02336_1,0
DSC02336_2,1
DSC02336_3,1
DSC02337_0,0
DSC02337_1,1
DSC02337_2,0
DSC02337_3,1
DSC02338_0,0
DSC02338_1,0
DSC02338_2,0
DSC02338_3,1
DSC02339_0,1
DSC02339_1,0
DSC02339_2,1
DSC02339_3,1
DSC02340_0,1
DSC02340_1,1
DSC02340_2,1
DSC02340_3,0
DSC02341_0,1
DSC02341_1,1
DSC02341_2,1
DSC02341_3,0
DSC02342_0,1
DSC02342_1,1
DSC02342_2,1
DSC02342_3,1
DSC02343_0,1
DSC02343_1,0
DSC02343_2,1
DSC02343_3,0
DSC02344_0,1
DSC02344_1,0
DSC02344_2,0
DSC02344_3,1
DSC02345_0,1
DSC02345_1,0
DSC02345_2,1
DSC02345_3,1
DSC02346_0,0
DSC02346_1,1
DSC02346_2,1
DSC02346_3,0
DSC02347_0,0
DSC02347_1,1
DSC02347_2,0
DSC02347_3,1
DSC02348_0,1
DSC02348_1,1
DSC02348_2,1
DSC02348_3,1
DSC02349_0,0
DSC02349_1,0
DSC02349_2,0
DSC02349_3,0
DSC02350_0,1
DSC02350_1,1
DSC02350_2,0
DSC02350_3,0
DSC02351_0,1
DSC02351_1,0
DSC02351_2,1
DSC02351_3,0
DSC02352_0,1
DSC02352_1,1
DSC02352_2,1
DSC02352_3,0
DSC02353_0,1
DSC02353_1,1
DSC02353_2,1
DSC02353_3,0
DSC02354_0,1
DSC02354_1,1
DSC02354_2,1
DSC02354_3,1
DSC02355_0,1
DSC02355_1,1
DSC02355_2,1
DSC02355_3,1
DSC02356_0,0
DSC02356_1,1
DSC02356_2,0
DSC02356_3,0
DSC02357_0,0
DSC02357_1,0
DSC02357_2,0
DSC02357_3,0
DSC02358_0,1
DSC02358_1,0
DSC02358_2,0
DSC02358_3,0
DSC02359_0,0
DSC02359_1,1
DSC02359_2,1
DSC02359_3,0
DSC02360_0,1
DSC02360_1,0
DSC02360_2,1
DSC02360_3,1
DSC02361_0,1
DSC02361_1,1
DSC02361_2,1
DSC02361_3,1
DSC02362_0,1
DSC02362_1,1
DSC02362_2,1
DSC02362_3,1
DSC02363_0,1
DSC02363_1,1
DSC02363_2,1
DSC02363_3,1
DSC02364_0,1
DSC02364_1,1
DSC02364_2,1
DSC02364_3,1
DSC02365_0,1
DSC02365_1,1
DSC02365_2,1
DSC02365_3,1
DSC02366_0,1
DSC02366_1,1
DSC02366_2,1
DSC02366_3,1
DSC02367_0,1
DSC02367_1,1
DSC02367_2,0
DSC02367_3,1
DSC02368_0,1
DSC02368_1,1
DSC02368_2,1
DSC02368_3,0
DSC02369_0,1
DSC02369_1,1
DSC02369_2,1
DSC02369_3,1
DSC02370_0,0
DSC02370_1,1
DSC02370_2,1
DSC02370_3,1
DSC02371_0,1
DSC02371_1,0
DSC02371_2,1
DSC02371_3,1
DSC02409,0
DSC02410,0
DSC02411,0
DSC02412,0
DSC02413,0
DSC02414,0
DSC02415,0
DSC02416,0
DSC02417,0
DSC02418,0
DSC02419,0
DSC02420,0
DSC02421,0
DSC02422,0
DSC02423,0
DSC02424,0
DSC02425,1
DSC02426,0
DSC02427,0
DSC02428,1
DSC02429,0
DSC02430,0
DSC02431,0
DSC02432,0
DSC02434,1
DSC02435,0
DSC02436,0
DSC02438,0
DSC02439,1
DSC02440,1
DSC02441,0
DSC02442,0
DSC02443,0
DSC02444,0
DSC02445,0
DSC02446,0
DSC02447,0
DSC02448,0
DSC02449,0
DSC02450,0
DSC02451,0
DSC02452,0
DSC02453,0
DSC02454,0
DSC02455,0
DSC02456,0
DSC02457,0
DSC02458,0
DSC02459,0
DSC02460,0
DSC02461,0
DSC02462,0
DSC02463,0
DSC02464,0
DSC02465,0
DSC02466,0
DSC02467,0
DSC02468,1
DSC02469,0
DSC02470,0
DSC02471,0
DSC02472,1
DSC02473,0
DSC02474,0
DSC02475,1
DSC02476,0
DSC02477,0
DSC02478,1
DSC02479,0
DSC02480,0
DSC02481,0
DSC02482,0
DSC02483,0
DSC02484,0
DSC02485,0
DSC02486,0
DSC02487,0
DSC02488,0
DSC02489,0
DSC02490,0
DSC02491,0
DSC02492,1
DSC02493,1
DSC02494,0
DSC02495,1
DSC02496,1
DSC02497,1
DSC02498,0
DSC02499,1
DSC02500,0
DSC02501,0
DSC02502,0
DSC02503,1
DSC02504,0
DSC02505,1
DSC02506,1
DSC02507,0
DSC02508,0
DSC02509,0
DSC02510,1
DSC02511,1
DSC02512,0
DSC02513,0
DSC02514,1
DSC02515,1
DSC02516,1
DSC02517,1
DSC02518,1
DSC02519,1
DSC02520,1
DSC02521,0
DSC02522,0
DSC02523,0
DSC02524,0
DSC02525,0
DSC02526,0
DSC02527,0
DSC02528,1
DSC02529,0
DSC02530,0
DSC02531,0
DSC02532,0
DSC02533,0
DSC02534,1
DSC02535,0
DSC02536,0
DSC02537,0
DSC02538,0
DSC02539,1
DSC02540,0
DSC02541,0
DSC02542,1
DSC02543,0
DSC02544,0
DSC02545,0
DSC02546,0
DSC02547,0
DSC02548,0
DSC02549,0
DSC02550,0
DSC02551,0
DSC02552,0
DSC02553,0
DSC02554,0
DSC02555,0
DSC02556,1
DSC02557,0
DSC02558,0
DSC02559,0
DSC02560,0
DSC02561,0
DSC02562,0
DSC02563,0
DSC02564,0
DSC02565,0
DSC02566,0
DSC02567,0
DSC02568,0
DSC02569,0
DSC02570,0
DSC02571,0
DSC02572,0
DSC02573,0
DSC02574,0
DSC02575,0
DSC02576,0
DSC02577,0
DSC02578,0
DSC02579,0
DSC02580,0
DSC02581,0
DSC02582,0
DSC02583,0
DSC02584,0
DSC03201_0,0
DSC03201_1,1
DSC03201_2,0
DSC03201_3,1
DSC03202_0,1
DSC03202_1,1
DSC03202_2,1
DSC03202_3,1
DSC03203_0,1
DSC03203_1,1
DSC03203_2,1
DSC03203_3,0
DSC03204_0,1
DSC03204_1,1
DSC03204_2,1
DSC03204_3,1
DSC03205_0,1
DSC03205_1,1
DSC03205_2,1
DSC03205_3,1
DSC03206_0,0
DSC03206_1,1
DSC03206_2,1
DSC03206_3,0
DSC03207_0,0
DSC03207_1,1
DSC03207_2,1
DSC03207_3,1
DSC03208_0,1
DSC03208_1,0
DSC03208_2,1
DSC03208_3,1
DSC03209_0,1
DSC03209_1,1
DSC03209_2,1
DSC03209_3,1
DSC03210_0,1
DSC03210_1,1
DSC03210_2,1
DSC03210_3,1
DSC03211_0,1
DSC03211_1,1
DSC03211_2,0
DSC03211_3,1
DSC03212_0,1
DSC03212_1,1
DSC03212_2,1
DSC03212_3,1
DSC03213_0,1
DSC03213_1,1
DSC03213_2,1
DSC03213_3,1
DSC03214_0,0
DSC03214_1,1
DSC03214_2,0
DSC03214_3,1
DSC03215_0,1
DSC03215_1,1
DSC03215_2,1
DSC03215_3,1
DSC03216_0,1
DSC03216_1,1
DSC03216_2,1
DSC03216_3,1
DSC03217_0,1
DSC03217_1,0
DSC03217_2,1
DSC03217_3,1
DSC03218_0,1
DSC03218_1,1
DSC03218_2,1
DSC03218_3,1
DSC03219_0,1
DSC03219_1,0
DSC03219_2,1
DSC03219_3,1
DSC03220_0,1
DSC03220_1,1
DSC03220_2,1
DSC03220_3,1
DSC03221_0,1
DSC03221_1,1
DSC03221_2,1
DSC03221_3,1
DSC03222_0,1
DSC03222_1,1
DSC03222_2,1
DSC03222_3,1
DSC03223_0,1
DSC03223_1,1
DSC03223_2,1
DSC03223_3,1
DSC03224_0,1
DSC03224_1,1
DSC03224_2,1
DSC03224_3,0
DSC03225_0,1
DSC03225_1,1
DSC03225_2,1
DSC03225_3,1
DSC03226_0,1
DSC03226_1,1
DSC03226_2,1
DSC03226_3,1
DSC03227_0,1
DSC03227_1,1
DSC03227_2,1
DSC03227_3,1
DSC03228_0,1
DSC03228_1,1
DSC03228_2,1
DSC03228_3,1
DSC03229_0,1
DSC03229_1,1
DSC03229_2,1
DSC03229_3,1
DSC03230_0,1
DSC03230_1,1
DSC03230_2,1
DSC03230_3,1
DSC03231_0,1
DSC03231_1,1
DSC03231_2,1
DSC03231_3,1
DSC03232_0,1
DSC03232_1,1
DSC03232_2,1
DSC03232_3,1
DSC03233_0,1
DSC03233_1,1
DSC03233_2,1
DSC03233_3,1
DSC03234_0,1
DSC03234_1,0
DSC03234_2,1
DSC03234_3,1
DSC03235_0,1
DSC03235_1,1
DSC03235_2,1
DSC03235_3,1
DSC03236_0,1
DSC03236_1,1
DSC03236_2,1
DSC03236_3,0
DSC03237_0,1
DSC03237_1,1
DSC03237_2,1
DSC03237_3,1
DSC03238_0,1
DSC03238_1,1
DSC03238_2,1
DSC03238_3,1
DSC03239_0,0
DSC03239_1,1
DSC03239_2,0
DSC03239_3,1
DSC03240_0,1
DSC03240_1,1
DSC03240_2,1
DSC03240_3,1
DSC03241_0,0
DSC03241_1,1
DSC03241_2,1
DSC03241_3,1
DSC03242_0,1
DSC03242_1,1
DSC03242_2,1
DSC03242_3,0
DSC03243_0,1
DSC03243_1,1
DSC03243_2,1
DSC03243_3,1
DSC03244_0,1
DSC03244_1,1
DSC03244_2,1
DSC03244_3,1
DSC03245_0,1
DSC03245_1,1
DSC03245_2,1
DSC03245_3,1
DSC03246_0,1
DSC03246_1,1
DSC03246_2,1
DSC03246_3,1
DSC03247_0,1
DSC03247_1,1
DSC03247_2,0
DSC03247_3,1
DSC03248_0,1
DSC03248_1,1
DSC03248_2,0
DSC03248_3,1
DSC03249_0,0
DSC03249_1,1
DSC03249_2,1
DSC03249_3,1
DSC03250_0,0
DSC03250_1,1
DSC03250_2,0
DSC03250_3,0
DSC03251_0,1
DSC03251_1,1
DSC03251_2,1
DSC03251_3,0
DSC03252_0,1
DSC03252_1,0
DSC03252_2,0
DSC03252_3,1
DSC03253_0,1
DSC03253_1,0
DSC03253_2,1
DSC03253_3,1
DSC03254_0,1
DSC03254_1,1
DSC03254_2,1
DSC03254_3,1
DSC03255_0,1
DSC03255_1,1
DSC03255_2,1
DSC03255_3,1
DSC03256_0,0
DSC03256_1,0
DSC03256_2,1
DSC03256_3,0
DSC03257_0,1
DSC03257_1,1
DSC03257_2,0
DSC03257_3,0
DSC03258_0,1
DSC03258_1,1
DSC03258_2,0
DSC03258_3,1
DSC03259_0,1
DSC03259_1,1
DSC03259_2,1
DSC03259_3,1
DSC03260_0,1
DSC03260_1,1
DSC03260_2,1
DSC03260_3,1
DSC03261_0,0
DSC03261_1,1
DSC03261_2,0
DSC03261_3,0
DSC03262_0,0
DSC03262_1,0
DSC03262_2,0
DSC03262_3,1
DSC03263_0,0
DSC03263_1,0
DSC03263_2,0
DSC03263_3,0
DSC03264_0,0
DSC03264_1,0
DSC03264_2,0
DSC03264_3,0
DSC03265_0,0
DSC03265_1,0
DSC03265_2,0
DSC03265_3,0
DSC03266_0,1
DSC03266_1,0
DSC03266_2,0
DSC03266_3,1
DSC03267_0,1
DSC03267_1,0
DSC03267_2,1
DSC03267_3,1
DSC03268_0,1
DSC03268_1,1
DSC03268_2,1
DSC03268_3,1
DSC03269_0,1
DSC03269_1,1
DSC03269_2,1
DSC03269_3,1
DSC03270_0,1
DSC03270_1,0
DSC03270_2,1
DSC03270_3,0
DSC03271_0,1
DSC03271_1,1
DSC03271_2,0
DSC03271_3,0
DSC03272_0,1
DSC03272_1,0
DSC03272_2,0
DSC03272_3,1
DSC03273_0,1
DSC03273_1,0
DSC03273_2,0
DSC03273_3,0
DSC03274_0,1
DSC03274_1,0
DSC03274_2,1
DSC03274_3,1
DSC03275_0,1
DSC03275_1,1
DSC03275_2,1
DSC03275_3,0
DSC03276_0,1
DSC03276_1,1
DSC03276_2,1
DSC03276_3,1
DSC03277_0,1
DSC03277_1,1
DSC03277_2,1
DSC03277_3,1
DSC03278_0,1
DSC03278_1,1
DSC03278_2,1
DSC03278_3,1
DSC03279_0,1
DSC03279_1,1
DSC03279_2,1
DSC03279_3,1
DSC03280_0,1
DSC03280_1,1
DSC03280_2,1
DSC03280_3,1
DSC03281_0,1
DSC03281_1,1
DSC03281_2,1
DSC03281_3,1
DSC03282_0,1
DSC03282_1,1
DSC03282_2,1
DSC03282_3,1
DSC03283_0,1
DSC03283_1,1
DSC03283_2,1
DSC03283_3,1
DSC03284_0,1
DSC03284_1,1
DSC03284_2,1
DSC03284_3,1
DSC03285_0,1
DSC03285_1,1
DSC03285_2,1
DSC03285_3,1
DSC03286_0,1
DSC03286_1,1
DSC03286_2,1
DSC03286_3,1
DSC03287_0,1
DSC03287_1,1
DSC03287_2,1
DSC03287_3,1
DSC03288_0,1
DSC03288_1,1
DSC03288_2,1
DSC03288_3,1
DSC03289_0,1
DSC03289_1,1
DSC03289_2,1
DSC03289_3,1
DSC03290_0,1
DSC03290_1,1
DSC03290_2,1
DSC03290_3,1
DSC03291_0,1
DSC03291_1,1
DSC03291_2,1
DSC03291_3,1
DSC03292_0,1
DSC03292_1,1
DSC03292_2,1
DSC03292_3,1
DSC03293_0,1
DSC03293_1,1
DSC03293_2,1
DSC03293_3,1
DSC03294_0,1
DSC03294_1,1
DSC03294_2,1
DSC03294_3,1
DSC03295_0,1
DSC03295_1,1
DSC03295_2,1
DSC03295_3,1
DSC03296_0,1
DSC03296_1,1
DSC03296_2,1
DSC03296_3,1
DSC03297_0,1
DSC03297_1,1
DSC03297_2,1
DSC03297_3,0
DSC03298_0,1
DSC03298_1,1
DSC03298_2,0
DSC03298_3,1
DSC03299_0,1
DSC03299_1,1
DSC03299_2,0
DSC03299_3,1
DSC03300_0,1
DSC03300_1,1
DSC03300_2,1
DSC03300_3,1
DSC03301_0,1
DSC03301_1,1
DSC03301_2,1
DSC03301_3,1
DSC03302_0,1
DSC03302_1,0
DSC03302_2,1
DSC03302_3,0
DSC03303_0,0
DSC03303_1,1
DSC03303_2,0
DSC03303_3,1
DSC03304_0,1
DSC03304_1,1
DSC03304_2,0
DSC03304_3,1
DSC03305_0,1
DSC03305_1,1
DSC03305_2,0
DSC03305_3,1
DSC03306_0,1
DSC03306_1,1
DSC03306_2,1
DSC03306_3,1
DSC03307_0,1
DSC03307_1,1
DSC03307_2,1
DSC03307_3,1
DSC03308_0,1
DSC03308_1,1
DSC03308_2,1
DSC03308_3,1
DSC03309_0,1
DSC03309_1,1
DSC03309_2,1
DSC03309_3,1
DSC03310_0,1
DSC03310_1,1
DSC03310_2,1
DSC03310_3,1
DSC03311_0,1
DSC03311_1,1
DSC03311_2,1
DSC03311_3,1
DSC03312_0,1
DSC03312_1,1
DSC03312_2,1
DSC03312_3,1
DSC03313_0,1
DSC03313_1,1
DSC03313_2,1
DSC03313_3,1
DSC03314_0,1
DSC03314_1,1
DSC03314_2,1
DSC03314_3,0
DSC03315_0,1
DSC03315_1,0
DSC03315_2,1
DSC03315_3,0
DSC03316_0,1
DSC03316_1,1
DSC03316_2,1
DSC03316_3,0
DSC03317_0,0
DSC03317_1,1
DSC03317_2,0
DSC03317_3,1
DSC03318_0,1
DSC03318_1,1
DSC03318_2,1
DSC03318_3,1
DSC03319_0,1
DSC03319_1,1
DSC03319_2,1
DSC03319_3,1
DSC03320_0,1
DSC03320_1,1
DSC03320_2,1
DSC03320_3,1
DSC03321_0,1
DSC03321_1,1
DSC03321_2,1
DSC03321_3,1
DSC03322_0,1
DSC03322_1,1
DSC03322_2,1
DSC03322_3,1
DSC03323_0,0
DSC03323_1,1
DSC03323_2,1
DSC03323_3,1
DSC03324_0,1
DSC03324_1,1
DSC03324_2,1
DSC03324_3,1
DSC03325_0,1
DSC03325_1,1
DSC03325_2,1
DSC03325_3,1
DSC03326_0,1
DSC03326_1,1
DSC03326_2,1
DSC03326_3,1
DSC03327_0,1
DSC03327_1,1
DSC03327_2,1
