"image","x1","y1","x2","y2","user","day","month","year","hour","minute"
"DSC03227_3","1792","1595","1510","1806","Tyr","27","6","2016","20","34"
"DSC03227_3","556","1756","463","1639","Tyr","27","6","2016","20","34"
"DSC03227_3","2621","1289","2626","1504","Tyr","27","6","2016","20","34"
"DSC03227_3","2170","1430","2201","1635","Tyr","27","6","2016","20","34"
"DSC03227_3","854","745","451","830","Tyr","27","6","2016","20","34"
"DSC03228_0","854","129","1159","0","Tyr","3","11","2016","14","50"
"DSC03228_1","442","1776","576","1973","Ethan","7","11","2016","13","57"
"DSC03228_1","2582","1630","2797","1482","Ethan","7","11","2016","13","57"
"DSC03228_1","2888","1461","2991","1379","Ethan","7","11","2016","13","57"
"DSC03228_1","2785","1452","2991","1306","Ethan","7","11","2016","13","57"
"DSC03228_2","255","1345","61","1461","Ethan","10","11","2016","11","9"
"DSC03228_2","1588","573","2264","667","Ethan","10","11","2016","11","9"
"DSC03228_2","2533","330","2518","0","Ethan","10","11","2016","11","9"
"DSC03228_2","2318","1791","1988","1933","Ethan","10","11","2016","11","9"
"DSC03228_3","1054","1194","652","1294","Tyr","31","10","2016","15","38"
"DSC03229_0","1604","1356","1900","1456","Tyr","1","11","2016","16","27"
"DSC03229_0","1898","1663","2030","1747","Tyr","1","11","2016","16","27"
"DSC03229_0","2046","1674","2313","1860","Tyr","1","11","2016","16","27"
"DSC03229_0","2113","1677","2329","1844","Tyr","1","11","2016","16","27"
"DSC03229_0","2765","1698","3000","1609","Tyr","1","11","2016","16","27"
"DSC03229_0","429","1523","642","1609","Tyr","1","11","2016","16","27"
"DSC03229_0","1089","1375","1407","1566","Tyr","1","11","2016","16","27"
"DSC03229_0","655","809","968","1135","Tyr","1","11","2016","16","27"
"DSC03229_0","722","976","580","809","Tyr","1","11","2016","16","27"
"DSC03229_0","787","817","668","644","Tyr","1","11","2016","16","27"
"DSC03229_0","774","534","660","361","Tyr","1","11","2016","16","27"
"DSC03229_0","768","1631","585","1644","Tyr","1","11","2016","16","27"
"DSC03229_0","544","1757","598","1997","Tyr","1","11","2016","16","27"
"DSC03229_1","930","544","1062","765","Tyr","1","11","2016","13","43"
"DSC03229_1","1108","663","1073","461","Tyr","1","11","2016","13","43"
"DSC03229_1","334","1418","105","1501","Tyr","1","11","2016","13","43"
"DSC03229_1","240","1677","124","1933","Tyr","1","11","2016","13","43"
"DSC03229_1","396","1358","534","1143","Tyr","1","11","2016","13","43"
"DSC03229_1","722","1720","682","1892","Tyr","1","11","2016","13","43"
"DSC03229_1","2531","1852","2515","2000","Tyr","1","11","2016","13","43"
"DSC03229_1","2558","1720","2865","1701","Tyr","1","11","2016","13","43"
"DSC03229_1","1830","1801","1857","2000","Tyr","1","11","2016","13","43"
"DSC03229_1","1717","1951","1420","2000","Tyr","1","11","2016","13","43"
"DSC03229_1","1205","385","1097","512","Tyr","1","11","2016","13","43"
"DSC03229_1","736","1962","466","1854","Tyr","1","11","2016","13","43"
"DSC03229_2","1821","1491","2152","1597","Ethan","7","11","2016","14","28"
"DSC03229_2","2064","1436","2303","1536","Ethan","7","11","2016","14","28"
"DSC03229_2","2312","1158","2555","1303","Ethan","7","11","2016","14","28"
"DSC03229_2","1730","912","1882","794","Ethan","7","11","2016","14","28"
"DSC03229_2","2273","176","2079","9","Ethan","7","11","2016","14","28"
"DSC03229_3","2512","439","2621","791","Ethan","8","11","2016","11","26"
"DSC03229_3","2445","509","2561","770","Ethan","8","11","2016","11","26"
"DSC03230_0","276","1891","0","1706","Ethan","9","11","2016","13","43"
"DSC03230_0","224","1700","527","1942","Ethan","9","11","2016","13","43"
"DSC03230_0","555","1736","691","1864","Ethan","9","11","2016","13","43"
"DSC03230_0","779","1988","476","1724","Ethan","9","11","2016","13","43"
"DSC03230_0","712","1855","961","1497","Ethan","9","11","2016","13","43"
"DSC03230_0","873","1436","1206","1533","Ethan","9","11","2016","13","43"
"DSC03230_0","645","367","842","179","Ethan","9","11","2016","13","43"
"DSC03230_0","673","424","800","315","Ethan","9","11","2016","13","43"
"DSC03230_0","1358","303","1003","0","Ethan","9","11","2016","13","43"
"DSC03230_0","1006","1321","779","1276","Ethan","9","11","2016","13","43"
"DSC03230_0","1327","1455","1776","1600","Ethan","9","11","2016","13","43"
"DSC03230_0","1788","1197","2118","918","Ethan","9","11","2016","13","43"
"DSC03230_0","1745","1164","2064","873","Ethan","9","11","2016","13","43"
"DSC03230_0","1758","1261","2039","1224","Ethan","9","11","2016","13","43"
"DSC03230_0","1064","400","1133","752","Ethan","9","11","2016","13","43"
"DSC03230_1","1380","1332","1561","1364","Tyr","4","11","2016","13","45"
"DSC03230_1","1372","1070","1137","900","Tyr","4","11","2016","13","45"
"DSC03230_1","1178","296","1094","801","Tyr","4","11","2016","13","45"
"DSC03230_1","1261","361","1167","574","Tyr","4","11","2016","13","45"
"DSC03230_1","1323","628","1186","609","Tyr","4","11","2016","13","45"
"DSC03230_1","259","938","208","660","Tyr","4","11","2016","13","45"
"DSC03230_1","437","803","625","1035","Tyr","4","11","2016","13","45"
"DSC03230_1","267","1477","132","1504","Tyr","4","11","2016","13","45"
"DSC03230_1","181","1631","16","1712","Tyr","4","11","2016","13","45"
"DSC03230_1","2426","1679","2841","1970","Tyr","4","11","2016","13","45"
"DSC03230_1","2822","1833","3000","1817","Tyr","4","11","2016","13","45"
"DSC03230_1","2439","1819","2402","1930","Tyr","4","11","2016","13","45"
"DSC03230_1","2612","811","2900","588","Tyr","4","11","2016","13","45"
"DSC03230_1","2938","1259","2695","1491","Tyr","4","11","2016","13","45"
"DSC03230_1","2412","1439","2059","1342","Tyr","4","11","2016","13","45"
"DSC03230_1","1679","1423","1833","1644","Tyr","4","11","2016","13","45"
"DSC03230_2","1021","823","1430","588","Tyr","5","7","2016","19","16"
"DSC03230_2","970","217","1065","0","Tyr","5","7","2016","19","16"
"DSC03230_2","1190","165","1299","60","Tyr","5","7","2016","19","16"
"DSC03230_2","1236","91","1568","16","Tyr","5","7","2016","19","16"
"DSC03230_2","1494","177","1260","181","Tyr","5","7","2016","19","16"
"DSC03230_2","1180","207","1440","497","Tyr","5","7","2016","19","16"
"DSC03230_2","1134","209","1077","377","Tyr","5","7","2016","19","16"
"DSC03230_2","821","137","608","0","Tyr","5","7","2016","19","16"
"DSC03230_2","644","95","536","0","Tyr","5","7","2016","19","16"
"DSC03230_2","634","205","262","213","Tyr","5","7","2016","19","16"
"DSC03230_2","437","338","777","407","Tyr","5","7","2016","19","16"
"DSC03230_2","427","431","119","304","Tyr","5","7","2016","19","16"
"DSC03230_2","1778","1272","2042","908","Tyr","5","7","2016","19","16"
"DSC03230_2","1957","836","1663","1309","Tyr","5","7","2016","19","16"
"DSC03230_2","1587","1252","1760","1011","Tyr","5","7","2016","19","16"
"DSC03230_2","2108","761","2301","699","Tyr","5","7","2016","19","16"
"DSC03230_2","2907","423","2928","167","Tyr","5","7","2016","19","16"
"DSC03230_2","2632","81","2764","2","Tyr","5","7","2016","19","16"
"DSC03230_2","2028","238","2003","344","Tyr","5","7","2016","19","16"
"DSC03230_2","1997","143","1961","294","Tyr","5","7","2016","19","16"
"DSC03230_2","1701","1864","1643","1979","Tyr","5","7","2016","19","16"
"DSC03230_2","1657","1856","1746","1768","Tyr","5","7","2016","19","16"
"DSC03230_2","630","1641","737","1347","Tyr","5","7","2016","19","16"
"DSC03230_2","727","1240","995","1174","Tyr","5","7","2016","19","16"
"DSC03230_2","870","1146","670","1240","Tyr","5","7","2016","19","16"
"DSC03230_2","97","1134","620","1047","Tyr","5","7","2016","19","16"
"DSC03230_2","729","840","326","999","Tyr","5","7","2016","19","16"
"DSC03230_2","642","652","795","721","Tyr","5","7","2016","19","16"
"DSC03230_2","981","880","1256","1015","Tyr","5","7","2016","19","16"
"DSC03230_2","1262","1077","1417","1160","Tyr","5","7","2016","19","16"
"DSC03230_2","1391","1128","1413","1222","Tyr","5","7","2016","19","16"
"DSC03230_2","1359","1377","2690","1558","Tyr","5","7","2016","19","16"
"DSC03230_2","1548","1315","2567","1417","Tyr","5","7","2016","19","16"
"DSC03230_2","1864","1248","2164","1319","Tyr","5","7","2016","19","16"
"DSC03230_2","2398","1214","2921","1218","Tyr","5","7","2016","19","16"
"DSC03230_2","2936","674","2962","1113","Tyr","5","7","2016","19","16"
"DSC03230_2","421","1760","165","1891","Tyr","5","7","2016","19","16"
"DSC03230_2","219","1852","135","1979","Tyr","5","7","2016","19","16"
"DSC03230_2","674","1858","767","1953","Tyr","5","7","2016","19","16"
"DSC03230_2","1409","1419","1361","1528","Tyr","5","7","2016","19","16"
"DSC03230_2","383","1274","674","1311","Tyr","5","7","2016","19","16"
"DSC03230_2","290","1264","0","1186","Tyr","5","7","2016","19","16"
"DSC03230_2","179","1287","0","1248","Tyr","5","7","2016","19","16"
"DSC03230_2","521","815","628","777","Tyr","5","7","2016","19","16"
"DSC03230_2","546","52","282","46","Tyr","5","7","2016","19","16"
"DSC03230_2","183","89","40","36","Tyr","5","7","2016","19","16"
"DSC03230_2","175","1510","0","1442","Tyr","5","7","2016","19","16"
"DSC03230_2","1585","1778","1476","1941","Tyr","5","7","2016","19","16"
"DSC03230_2","2646","683","2873","584","Tyr","5","7","2016","19","16"
"DSC03230_2","2923","550","3000","523","Tyr","5","7","2016","19","16"
"DSC03230_3","921","1361","339","888","Ethan","9","11","2016","14","48"
"DSC03230_3","885","1188","661","967","Ethan","9","11","2016","14","48"
"DSC03230_3","12","1148","636","1164","Ethan","9","11","2016","14","48"
"DSC03230_3","633","1730","933","1439","Ethan","9","11","2016","14","48"
"DSC03230_3","282","482","112","515","Ethan","9","11","2016","14","48"
"DSC03230_3","176","24","0","191","Ethan","9","11","2016","14","48"
"DSC03230_3","2545","955","2136","776","Ethan","9","11","2016","14","48"
"DSC03230_3","2427","476","3000","306","Ethan","9","11","2016","14","48"
"DSC03230_3","2703","900","2324","706","Ethan","9","11","2016","14","48"
"DSC03230_3","2833","1133","2648","1155","Ethan","9","11","2016","14","48"
"DSC03230_3","2879","1315","3000","1312","Ethan","9","11","2016","14","48"
"DSC03231_0","248","758","0","797","Ethan","8","7","2016","15","56"
"DSC03231_0","927","294","1048","100","Ethan","8","7","2016","15","56"
"DSC03231_0","1748","1412","1273","1373","Ethan","8","7","2016","15","56"
"DSC03231_0","1706","1188","2115","1161","Ethan","8","7","2016","15","56"
"DSC03231_0","1812","1100","1985","1070","Ethan","8","7","2016","15","56"
"DSC03231_0","2809","794","2345","852","Ethan","8","7","2016","15","56"
"DSC03231_0","2118","267","2355","688","Ethan","8","7","2016","15","56"
"DSC03231_0","2091","239","1933","12","Ethan","8","7","2016","15","56"
"DSC03231_0","2136","261","2352","103","Ethan","8","7","2016","15","56"
"DSC03231_0","2300","479","2500","300","Ethan","8","7","2016","15","56"
"DSC03231_0","1794","1870","1924","1636","Ethan","8","7","2016","15","56"
"DSC03231_0","2082","303","2194","494","Ethan","8","7","2016","15","56"
"DSC03231_0","1997","497","2067","364","Ethan","8","7","2016","15","56"
"DSC03231_1","1730","480","1458","687","Tyr","2","11","2016","14","22"
"DSC03231_1","1396","173","1439","0","Tyr","2","11","2016","14","22"
"DSC03231_1","2170","1143","2372","1175","Tyr","2","11","2016","14","22"
"DSC03231_1","2801","1334","3000","1353","Tyr","2","11","2016","14","22"
"DSC03231_1","2817","305","2962","350","Tyr","2","11","2016","14","22"
"DSC03231_1","1224","954","1270","752","Tyr","2","11","2016","14","22"
"DSC03231_1","1261","995","1334","795","Tyr","2","11","2016","14","22"
"DSC03231_1","1022","1461","1181","1437","Tyr","2","11","2016","14","22"
"DSC03231_1","453","863","615","790","Tyr","2","11","2016","14","22"
"DSC03231_1","887","887","677","968","Tyr","2","11","2016","14","22"
"DSC03231_1","111","474","264","337","Tyr","2","11","2016","14","22"
"DSC03231_1","682","326","873","307","Tyr","2","11","2016","14","22"
"DSC03231_1","2935","1221","3000","1151","Tyr","2","11","2016","14","22"
"DSC03231_2","358","763","81","1003","Tyr","3","11","2016","10","56"
"DSC03231_2","181","760","383","655","Tyr","3","11","2016","10","56"
"DSC03231_2","326","577","0","811","Tyr","3","11","2016","10","56"
"DSC03231_2","84","838","0","914","Tyr","3","11","2016","10","56"
"DSC03231_2","102","647","294","544","Tyr","3","11","2016","10","56"
"DSC03231_2","291","173","461","94","Tyr","3","11","2016","10","56"
"DSC03231_2","356","229","518","146","Tyr","3","11","2016","10","56"
"DSC03231_2","501","1496","857","1496","Tyr","3","11","2016","10","56"
"DSC03231_2","388","1509","558","1542","Tyr","3","11","2016","10","56"
"DSC03231_2","307","1369","836","1434","Tyr","3","11","2016","10","56"
"DSC03231_2","1070","1334","825","1418","Tyr","3","11","2016","10","56"
"DSC03231_2","1232","1245","1329","1008","Tyr","3","11","2016","10","56"
"DSC03231_2","1464","857","1350","1067","Tyr","3","11","2016","10","56"
"DSC03231_2","1315","1361","1224","1213","Tyr","3","11","2016","10","56"
"DSC03231_2","1000","925","989","825","Tyr","3","11","2016","10","56"
"DSC03231_2","973","863","1197","598","Tyr","3","11","2016","10","56"
"DSC03231_2","1208","555","1016","755","Tyr","3","11","2016","10","56"
"DSC03231_2","1504","892","1585","741","Tyr","3","11","2016","10","56"
"DSC03231_2","1501","1154","1717","1305","Tyr","3","11","2016","10","56"
"DSC03231_2","1714","1097","1582","933","Tyr","3","11","2016","10","56"
"DSC03231_2","1722","561","1930","588","Tyr","3","11","2016","10","56"
"DSC03231_2","2226","582","2364","402","Tyr","3","11","2016","10","56"
"DSC03231_2","2396","588","2504","461","Tyr","3","11","2016","10","56"
"DSC03231_2","2437","469","2539","361","Tyr","3","11","2016","10","56"
"DSC03231_2","2251","137","2348","0","Tyr","3","11","2016","10","56"
"DSC03231_2","2652","889","2582","582","Tyr","3","11","2016","10","56"
"DSC03231_2","2480","27","2779","216","Tyr","3","11","2016","10","56"
"DSC03231_2","2809","437","2976","434","Tyr","3","11","2016","10","56"
"DSC03231_2","2997","1776","2879","1938","Tyr","3","11","2016","10","56"
"DSC03231_2","2485","1655","2469","1480","Tyr","3","11","2016","10","56"
"DSC03231_2","2210","1539","2288","1302","Tyr","3","11","2016","10","56"
"DSC03231_2","1617","1313","1997","1507","Tyr","3","11","2016","10","56"
"DSC03231_2","1367","817","1251","960","Tyr","3","11","2016","10","56"
"DSC03231_2","1102","1566","1278","1561","Tyr","3","11","2016","10","56"
"DSC03231_2","170","1898","0","1846","Tyr","3","11","2016","10","56"
"DSC03231_2","146","1814","0","1733","Tyr","3","11","2016","10","56"
"DSC03231_2","240","1598","0","1633","Tyr","3","11","2016","10","56"
"DSC03231_2","1916","208","2038","140","Tyr","3","11","2016","10","56"
"DSC03231_2","2677","345","2819","353","Tyr","3","11","2016","10","56"
"DSC03231_3","1945","1358","2373","1421","Ethan","8","11","2016","18","35"
"DSC03231_3","1630","409","1324","6","Ethan","8","11","2016","18","35"
"DSC03231_3","712","197","1500","442","Ethan","8","11","2016","18","35"
"DSC03231_3","342","412","658","382","Ethan","8","11","2016","18","35"
"DSC03231_3","1630","239","1494","39","Ethan","8","11","2016","18","35"
"DSC03231_3","91","879","297","697","Ethan","8","11","2016","18","35"
"DSC03232_0","290","1500","0","1556","Tyr","4","7","2016","21","53"
"DSC03232_0","217","1496","469","1587","Tyr","4","7","2016","21","53"
"DSC03232_0","1953","1071","2416","1486","Tyr","4","7","2016","21","53"
"DSC03232_0","2342","1111","2535","1301","Tyr","4","7","2016","21","53"
"DSC03232_0","2648","1510","2805","1609","Tyr","4","7","2016","21","53"
"DSC03232_0","2787","1436","3000","1562","Tyr","4","7","2016","21","53"
"DSC03232_0","2793","1166","3000","1236","Tyr","4","7","2016","21","53"
"DSC03232_0","2750","1027","3000","1079","Tyr","4","7","2016","21","53"
"DSC03232_0","2785","932","3000","979","Tyr","4","7","2016","21","53"
"DSC03232_0","2700","707","2636","912","Tyr","4","7","2016","21","53"
"DSC03232_0","2185","848","2420","1071","Tyr","4","7","2016","21","53"
"DSC03232_0","1782","960","1619","745","Tyr","4","7","2016","21","53"
"DSC03232_0","1647","1238","1504","1003","Tyr","4","7","2016","21","53"
"DSC03232_0","1460","1562","1778","1423","Tyr","4","7","2016","21","53"
"DSC03232_1","491","1312","964","1545","Ethan","2","7","2016","13","21"
"DSC03232_1","382","1112","0","1055","Ethan","2","7","2016","13","21"
"DSC03232_1","345","1188","0","1158","Ethan","2","7","2016","13","21"
"DSC03232_1","600","1839","0","1512","Ethan","2","7","2016","13","21"
"DSC03232_1","1539","1815","1739","1645","Ethan","2","7","2016","13","21"
"DSC03232_1","1082","1679","852","1688","Ethan","2","7","2016","13","21"
"DSC03232_1","2512","700","2276","1018","Ethan","2","7","2016","13","21"
"DSC03232_1","2715","406","2470","670","Ethan","2","7","2016","13","21"
"DSC03232_1","2127","924","2403","758","Ethan","2","7","2016","13","21"
"DSC03232_1","967","1845","1012","2000","Ethan","2","7","2016","13","21"
"DSC03232_1","2391","327","2273","0","Ethan","2","7","2016","13","21"
"DSC03232_1","2791","21","3000","261","Ethan","2","7","2016","13","21"
"DSC03232_1","2179","206","2358","394","Ethan","2","7","2016","13","21"
"DSC03232_1","2170","273","1939","0","Ethan","2","7","2016","13","21"
"DSC03232_1","579","1258","348","1209","Ethan","2","7","2016","13","21"
"DSC03232_1","1118","1791","955","1800","Ethan","2","7","2016","13","21"
"DSC03232_1","1106","1833","1003","1827","Ethan","2","7","2016","13","21"
"DSC03232_2","943","1243","1235","1232","Tyr","1","11","2016","13","42"
"DSC03232_2","1356","1151","1156","1243","Tyr","1","11","2016","13","42"
"DSC03232_2","1415","873","2116","801","Tyr","1","11","2016","13","42"
"DSC03232_2","1865","771","2146","736","Tyr","1","11","2016","13","42"
"DSC03232_2","1787","957","1480","965","Tyr","1","11","2016","13","42"
"DSC03232_2","1693","1089","2062","1054","Tyr","1","11","2016","13","42"
"DSC03232_2","1504","1445","1825","1741","Tyr","1","11","2016","13","42"
"DSC03232_2","1493","1520","1337","1294","Tyr","1","11","2016","13","42"
"DSC03232_2","488","1372","741","1383","Tyr","1","11","2016","13","42"
"DSC03232_2","296","1210","647","1213","Tyr","1","11","2016","13","42"
"DSC03232_2","485","1140","663","1151","Tyr","1","11","2016","13","42"
"DSC03232_2","480","1078","755","1089","Tyr","1","11","2016","13","42"
"DSC03232_2","550","1022","970","429","Tyr","1","11","2016","13","42"
"DSC03232_2","151","631","30","512","Tyr","1","11","2016","13","42"
"DSC03232_2","245","418","97","245","Tyr","1","11","2016","13","42"
"DSC03232_2","189","563","358","774","Tyr","1","11","2016","13","42"
"DSC03232_2","491","1714","377","1577","Tyr","1","11","2016","13","42"
"DSC03232_2","612","1801","593","1981","Tyr","1","11","2016","13","42"
"DSC03232_2","1865","1685","1399","1167","Tyr","1","11","2016","13","42"
"DSC03232_2","2148","1326","2394","1445","Tyr","1","11","2016","13","42"
"DSC03232_2","2499","1369","1884","1111","Tyr","1","11","2016","13","42"
"DSC03232_2","1757","1221","1569","1124","Tyr","1","11","2016","13","42"
"DSC03232_2","2385","1523","2819","1447","Tyr","1","11","2016","13","42"
"DSC03232_2","2485","1553","2784","1507","Tyr","1","11","2016","13","42"
"DSC03232_2","2720","1984","3000","1868","Tyr","1","11","2016","13","42"
"DSC03232_2","2938","827","2596","701","Tyr","1","11","2016","13","42"
"DSC03232_2","2647","784","2453","695","Tyr","1","11","2016","13","42"
"DSC03232_2","2210","253","2687","456","Tyr","1","11","2016","13","42"
"DSC03232_2","2571","482","3000","520","Tyr","1","11","2016","13","42"
"DSC03232_2","2148","132","2668","434","Tyr","1","11","2016","13","42"
"DSC03232_2","1927","1860","2135","2000","Tyr","1","11","2016","13","42"
"DSC03232_2","151","1361","102","1636","Tyr","1","11","2016","13","42"
"DSC03232_2","253","1372","189","1687","Tyr","1","11","2016","13","42"
"DSC03232_2","73","1396","27","1625","Tyr","1","11","2016","13","42"
"DSC03232_2","383","900","0","604","Tyr","1","11","2016","13","42"
"DSC03232_2","1070","345","938","420","Tyr","1","11","2016","13","42"
"DSC03232_2","2898","1410","2571","1439","Tyr","1","11","2016","13","42"
"DSC03232_2","2879","623","3000","709","Tyr","1","11","2016","13","42"
"DSC03232_3","1058","555","942","73","Ethan","10","11","2016","14","21"
"DSC03232_3","1070","276","1000","0","Ethan","10","11","2016","14","21"
"DSC03232_3","1691","527","1509","39","Ethan","10","11","2016","14","21"
"DSC03232_3","2197","279","2455","248","Ethan","10","11","2016","14","21"
"DSC03232_3","2379","370","2282","609","Ethan","10","11","2016","14","21"
"DSC03232_3","2233","521","1961","927","Ethan","10","11","2016","14","21"
"DSC03232_3","2391","876","2615","1045","Ethan","10","11","2016","14","21"
"DSC03232_3","2770","155","2918","488","Ethan","10","11","2016","14","21"
"DSC03232_3","2715","676","2827","370","Ethan","10","11","2016","14","21"
"DSC03232_3","2748","703","2812","555","Ethan","10","11","2016","14","21"
"DSC03232_3","2812","1118","2876","852","Ethan","10","11","2016","14","21"
"DSC03232_3","2809","1412","3000","591","Ethan","10","11","2016","14","21"
"DSC03232_3","2918","15","3000","136","Ethan","10","11","2016","14","21"
"DSC03232_3","1824","406","2033","436","Ethan","10","11","2016","14","21"
"DSC03232_3","812","788","930","1015","Ethan","10","11","2016","14","21"
"DSC03232_3","845","791","1103","973","Ethan","10","11","2016","14","21"
"DSC03232_3","670","573","564","512","Ethan","10","11","2016","14","21"
"DSC03232_3","361","1073","0","870","Ethan","10","11","2016","14","21"
"DSC03232_3","200","1088","12","991","Ethan","10","11","2016","14","21"
"DSC03232_3","291","903","0","697","Ethan","10","11","2016","14","21"
"DSC03232_3","721","1182","618","988","Ethan","10","11","2016","14","21"
"DSC03232_3","270","1182","603","1036","Ethan","10","11","2016","14","21"
"DSC03232_3","809","1464","627","1485","Ethan","10","11","2016","14","21"
"DSC03232_3","1564","1021","1761","1161","Ethan","10","11","2016","14","21"
"DSC03232_3","1703","1270","1506","1079","Ethan","10","11","2016","14","21"
"DSC03232_3","827","591","1052","803","Ethan","10","11","2016","14","21"
"DSC03232_3","1645","1821","1897","1821","Ethan","10","11","2016","14","21"
"DSC03232_3","1688","1903","1897","1900","Ethan","10","11","2016","14","21"
"DSC03232_3","991","1145","988","1409","Ethan","10","11","2016","14","21"
"DSC03232_3","1112","1152","1115","1433","Ethan","10","11","2016","14","21"
"DSC03232_3","2870","203","2942","318","Ethan","10","11","2016","14","21"
"DSC03233_0","439","1049","94","1313","Tyr","3","11","2016","17","7"
"DSC03233_0","396","1278","105","1482","Tyr","3","11","2016","17","7"
"DSC03233_0","606","1221","943","1022","Tyr","3","11","2016","17","7"
"DSC03233_0","757","1030","900","962","Tyr","3","11","2016","17","7"
"DSC03233_0","1065","879","1288","919","Tyr","3","11","2016","17","7"
"DSC03233_0","1787","698","1628","663","Tyr","3","11","2016","17","7"
"DSC03233_0","1555","927","1779","1013","Tyr","3","11","2016","17","7"
"DSC03233_0","1822","1016","2094","1049","Tyr","3","11","2016","17","7"
"DSC03233_0","2146","1420","1968","1485","Tyr","3","11","2016","17","7"
"DSC03233_0","1895","1488","1760","1580","Tyr","3","11","2016","17","7"
"DSC03233_0","2140","1574","1863","1666","Tyr","3","11","2016","17","7"
"DSC03233_0","1609","1884","1906","1644","Tyr","3","11","2016","17","7"
"DSC03233_0","2084","1660","2202","1852","Tyr","3","11","2016","17","7"
"DSC03233_0","2367","1623","2253","1995","Tyr","3","11","2016","17","7"
"DSC03233_0","2394","1919","2491","1631","Tyr","3","11","2016","17","7"
"DSC03233_0","2458","1612","2337","1973","Tyr","3","11","2016","17","7"
"DSC03233_0","2415","1288","2582","1245","Tyr","3","11","2016","17","7"
"DSC03233_0","2326","1342","2105","1318","Tyr","3","11","2016","17","7"
"DSC03233_0","1978","1356","2140","1313","Tyr","3","11","2016","17","7"
"DSC03233_0","1884","375","1571","315","Tyr","3","11","2016","17","7"
"DSC03233_0","1725","218","2129","299","Tyr","3","11","2016","17","7"
"DSC03233_0","2305","442","2714","555","Tyr","3","11","2016","17","7"
"DSC03233_0","1270","121","1283","0","Tyr","3","11","2016","17","7"
"DSC03233_1","852","1264","1151","1224","Tyr","4","11","2016","14","19"
"DSC03233_1","879","1135","1189","1084","Tyr","4","11","2016","14","19"
"DSC03233_1","749","889","426","1140","Tyr","4","11","2016","14","19"
"DSC03233_1","159","1795","11","1957","Tyr","4","11","2016","14","19"
"DSC03233_1","1332","1863","1628","2000","Tyr","4","11","2016","14","19"
"DSC03233_1","1674","1563","1895","1647","Tyr","4","11","2016","14","19"
"DSC03233_1","2326","1146","2235","1000","Tyr","4","11","2016","14","19"
"DSC03233_1","2124","1291","2073","1132","Tyr","4","11","2016","14","19"
"DSC03233_1","2038","1051","1900","768","Tyr","4","11","2016","14","19"
"DSC03233_1","2162","377","2291","588","Tyr","4","11","2016","14","19"
"DSC03233_1","536","663","790","722","Tyr","4","11","2016","14","19"
"DSC03233_1","2615","1102","2968","1253","Tyr","4","11","2016","14","19"
"DSC03233_1","2733","1089","3000","1202","Tyr","4","11","2016","14","19"
"DSC03233_1","2701","992","3000","1116","Tyr","4","11","2016","14","19"
"DSC03233_1","2739","876","2976","1016","Tyr","4","11","2016","14","19"
"DSC03233_1","2628","1345","2900","1612","Tyr","4","11","2016","14","19"
"DSC03233_1","2240","1485","2116","1437","Tyr","4","11","2016","14","19"
"DSC03233_1","2121","334","2275","199","Tyr","4","11","2016","14","19"
"DSC03233_1","2539","164","2625","13","Tyr","4","11","2016","14","19"
"DSC03233_1","1305","1043","1698","846","Tyr","4","11","2016","14","19"
"DSC03233_1","2383","1410","2973","1889","Tyr","4","11","2016","14","19"
"DSC03233_1","2197","1523","2035","1404","Tyr","4","11","2016","14","19"
"DSC03233_2","118","424","206","112","Ethan","11","7","2016","15","12"
"DSC03233_2","245","303","206","606","Ethan","11","7","2016","15","12"
"DSC03233_2","830","1179","1082","876","Ethan","11","7","2016","15","12"
"DSC03233_2","1185","1730","1564","1485","Ethan","11","7","2016","15","12"
"DSC03233_2","1903","1688","2112","1327","Ethan","11","7","2016","15","12"
"DSC03233_2","2324","803","2485","385","Ethan","11","7","2016","15","12"
"DSC03233_2","2582","603","2761","367","Ethan","11","7","2016","15","12"
"DSC03233_2","2870","352","2927","648","Ethan","11","7","2016","15","12"
"DSC03233_2","2973","561","2988","833","Ethan","11","7","2016","15","12"
"DSC03233_2","2094","639","2215","394","Ethan","11","7","2016","15","12"
"DSC03233_2","2330","133","2358","0","Ethan","11","7","2016","15","12"
"DSC03233_2","2270","121","2282","0","Ethan","11","7","2016","15","12"
"DSC03233_2","2179","127","2185","0","Ethan","11","7","2016","15","12"
"DSC03233_2","2200","855","2209","500","Ethan","11","7","2016","15","12"
"DSC03233_3","36","855","52","533","Ethan","8","7","2016","15","50"
"DSC03233_3","182","579","615","1215","Ethan","8","7","2016","15","50"
"DSC03233_3","300","900","606","1318","Ethan","8","7","2016","15","50"
"DSC03233_3","1512","1303","2045","1233","Ethan","8","7","2016","15","50"
"DSC03233_3","597","530","876","676","Ethan","8","7","2016","15","50"
"DSC03233_3","997","606","1421","718","Ethan","8","7","2016","15","50"
"DSC03233_3","1185","539","930","476","Ethan","8","7","2016","15","50"
"DSC03233_3","830","345","1539","512","Ethan","8","7","2016","15","50"
"DSC03233_3","1548","458","1309","379","Ethan","8","7","2016","15","50"
"DSC03233_3","2252","1097","1797","603","Ethan","8","7","2016","15","50"
"DSC03233_3","1982","1933","2242","1921","Ethan","8","7","2016","15","50"
"DSC03233_3","1867","1185","1688","1170","Ethan","8","7","2016","15","50"
"DSC03233_3","497","461","145","342","Ethan","8","7","2016","15","50"
"DSC03234_0","156","1369","0","1264","Tyr","1","11","2016","16","47"
"DSC03234_0","75","798","299","1057","Tyr","1","11","2016","16","47"
